,value(\)
88584,271.32412219877335
88585,270.6024008108731
88586,242.67549298844656
88587,192.0738037351517
88588,350.6635814722566
88589,268.0853512956385
88590,254.5155528360456
88591,277.7888968631172
88592,218.70442090187714
88593,278.84976829015886
88594,261.46966238432975
88595,299.34678147484954
88596,288.27479290229263
88597,277.1646763964979
88598,296.1000521811303
88599,209.13252656239308
88600,214.47966247994734
88601,177.01130925094196
88602,316.925361943289
88603,265.32853800948
88604,261.947290976769
88605,262.0076093587826
88606,213.0481425771568
88607,173.7487516425948
88608,224.44011581560616
88609,242.94342773339818
88610,242.2830459413753
88611,284.00110968094015
88612,283.69240896985764
88613,228.81141286042885
88614,241.61245333399728
88615,297.56684362745966
88616,250.91448799512338
88617,196.08023358757598
88618,243.2973231743215
88619,178.97610202877348
88620,195.63690098665114
88621,289.120888825806
88622,226.27074361220264
88623,266.4227182751387
88624,151.79860497534088
88625,272.28752609969564
88626,215.64618865233035
88627,198.22498862606244
88628,229.22665720278945
88629,300.15720254075546
88630,307.5231230902731
88631,256.1659635942687
88632,246.72381935140916
88633,340.18452122893694
88634,229.6948711987724
88635,280.9531612795171
88636,240.16058769668643
88637,282.94099550865184
88638,171.01679357747167
88639,325.2805655617867
88640,159.68115780395408
88641,306.212410421657
88642,347.2742069020173
88643,275.93791210278323
88644,276.58876173747893
88645,243.68169500772242
88646,345.13576609792506
88647,194.64181632917425
88648,319.47464300227745
88649,285.39931450389975
88650,334.507439324141
88651,287.51465357919557
88652,253.93822984029265
88653,223.24858107537577
88654,184.05868159660747
88655,191.04224384810135
88656,213.22674604215408
88657,260.5294955545104
88658,240.83021055006353
88659,170.4201757395242
88660,253.11407415670152
88661,293.1594180763147
88662,155.14364834934423
88663,78.09537442404132
88664,200.1564581495328
88665,186.0689282389497
88666,263.46027515371793
88667,270.6200883291596
88668,211.04252654881972
88669,279.2223744259889
88670,217.6363973054776
88671,281.09838268941104
88672,278.88133472547474
88673,314.7649692954845
88674,203.01213558916487
88675,283.3684056873914
88676,192.95179411104075
88677,327.1424746072582
88678,325.8379549003105
88679,205.81256492594014
88680,295.2352299140262
88681,262.0738841128316
88682,270.92471340221175
88683,196.20821209611992
88684,278.5544737442624
88685,173.3343757990857
88686,231.83423844907387
88687,212.5258809102013
88688,230.22990945071732
88689,293.9757453954679
88690,270.84326293301467
88691,130.99489757755904
88692,227.0090332251426
88693,244.18962570649146
88694,211.8134761834108
88695,200.46682575298968
88696,173.8160504855565
88697,310.71233650236604
88698,317.48871745273533
88699,252.7849006600254
88700,276.59602689595215
88701,268.5463362384597
88702,319.52928916591213
88703,243.53295468290293
88704,265.0610900394568
88705,274.5462434381623
88706,317.7647965587523
88707,213.7523537874303
88708,274.7569942664596
88709,253.7070478748946
88710,261.7228350548939
88711,198.8439271986616
88712,293.3322048694412
88713,273.2175669902617
88714,191.2727680699508
88715,185.96515351937308
88716,294.76899460853497
88717,209.2506238746686
88718,212.50277935602224
88719,313.16866688308744
88720,214.6773786621752
88721,265.7451127009253
88722,282.9174221298735
88723,164.46649318462644
88724,225.61429526105974
88725,261.4347808775843
88726,203.9030069802877
88727,298.0028476877254
88728,186.0937664523616
88729,337.4733160288322
88730,181.31331057775958
88731,250.00478235101855
88732,182.88774435346443
88733,257.60280067180315
88734,232.02524809376848
88735,255.86520812045777
88736,267.9070255824676
88737,299.1533036579167
88738,290.937661712332
88739,243.42793351984778
88740,347.15642285368904
88741,294.99383569532455
88742,225.53809655514607
88743,192.19987079564083
88744,237.43210822975104
88745,318.43221266695014
88746,284.7899643328931
88747,238.1125451516409
88748,209.50344844329055
88749,225.35759939441428
88750,295.36886639079495
88751,227.29242179951618
88752,281.44973866968917
88753,229.42148927562968
88754,249.60839336794476
88755,392.8815937784842
88756,262.67982106652835
88757,290.59752613077455
88758,228.3307438222972
88759,255.0303279849191
88760,221.41915547009938
88761,259.9490516431561
88762,257.1762984356497
88763,275.98036407079326
88764,325.230665594607
88765,290.1825666771466
88766,251.12775839681083
88767,253.2734929379145
88768,201.89764741937603
88769,163.42891289958578
88770,269.16614308369554
88771,215.95256943003088
88772,215.69617912779785
88773,213.24652048445142
88774,235.20404211664933
88775,166.91053557210887
88776,285.5763144614533
88777,224.42066397722851
88778,241.03483792573493
88779,234.19867487264327
88780,257.17459245066374
88781,193.21163569228466
88782,235.7240579870543
88783,287.76094666503224
88784,171.0734835469811
88785,284.96004878120846
88786,143.40085880315874
88787,244.22129520836148
88788,214.97255902611147
88789,269.55408809429383
88790,220.16899494365902
88791,212.18942354098974
88792,200.5051045577165
88793,320.19869469751245
88794,239.73776885541452
88795,287.63374436702253
88796,275.2710548697011
88797,203.70549276221558
88798,293.1741606410859
88799,208.29329361811367
88800,356.04304292601876
88801,355.1713549696292
88802,360.5744099389203
88803,173.56987389990275
88804,341.6855979030113
88805,285.5954702485357
88806,160.99133036827692
88807,240.6466281188305
88808,263.79530999451885
88809,217.9591361449794
88810,222.55299167685635
88811,283.51683008010457
88812,234.57769972565814
88813,201.29641938067553
88814,220.75670325314078
88815,347.1169146362924
88816,286.2978460538223
88817,238.94748241190655
88818,275.68296153781637
88819,240.78375749984482
88820,288.4245123188729
88821,237.04768789461932
88822,221.2458157881713
88823,248.63561786590122
88824,213.29500008531838
88825,219.44544620238042
88826,290.5930814904632
88827,187.37120900231935
88828,254.14304110254363
88829,272.82582434576165
88830,235.32887251760627
88831,221.72927594192515
88832,254.27084792203422
88833,313.91946998753144
88834,217.92395840127477
88835,229.98183552330556
88836,287.15800761523604
88837,274.45620254495446
88838,351.7743451568419
88839,162.12079903354118
88840,315.2120288944529
88841,224.99780466420765
88842,253.47010921270035
88843,250.8269596647015
88844,301.7776065992643
88845,231.38141038361115
88846,236.45472511020748
88847,239.3741068761391
88848,267.17631742133864
88849,287.0797738160129
88850,244.0536857990696
88851,311.401948406745
88852,282.9123387254748
88853,281.6830039910692
88854,167.38879350988594
88855,249.72462441719335
88856,263.09282453952443
88857,218.34651332318236
88858,268.66118960739357
88859,303.82159496646534
88860,224.4886603254011
88861,165.24631280811522
88862,264.3126318055096
88863,244.65222251985034
88864,206.34421544621665
88865,187.92147143295637
88866,241.44265782259762
88867,255.74058694911378
88868,324.9552895778383
88869,361.10870256072576
88870,314.37985910925875
88871,268.0075521602862
88872,227.30217579356713
88873,241.52470082376718
88874,313.8885915731436
88875,203.0581763057077
88876,186.6618591330039
88877,221.14039193095115
88878,229.75076329015747
88879,192.4028690613784
88880,193.38467998586862
88881,174.3149817634915
88882,252.1573259650852
88883,188.22519059759023
88884,250.88174235187157
88885,276.5252710862645
88886,322.26293875454644
88887,289.4889447260417
88888,252.83123705656791
88889,159.66413770517647
88890,309.0693529507634
88891,214.15917725801967
88892,222.58670610640047
88893,173.48663340639212
88894,281.88123759737294
88895,252.1709660166912
88896,222.70196500483178
88897,211.93505018460172
88898,235.54819737964976
88899,248.71767004817738
88900,343.27754730147615
88901,264.58807179169884
88902,225.72452782727535
88903,204.17026121173183
88904,247.23229551971482
88905,288.5378632277648
88906,362.3707710479715
88907,338.2401788531266
88908,278.5571444532435
88909,300.19837406063533
88910,265.8886819265605
88911,222.2079660955046
88912,306.0037739510373
88913,161.9510147232828
88914,283.1143377866629
88915,253.966581403419
88916,273.0737971334032
88917,253.47870686171004
88918,171.1671517182358
88919,342.14928591116603
88920,225.67554210183206
88921,244.82620451976632
88922,86.39037419410306
88923,183.32630769177814
88924,256.402713943591
88925,211.66880503681784
88926,207.75682798657078
88927,290.9626930272661
88928,194.7428822128361
88929,218.70167120879182
88930,295.0104239048246
88931,221.8726339801384
88932,147.05381598404023
88933,278.30328274472174
88934,229.2133371152653
88935,179.67788656746836
88936,247.3483527685241
88937,183.27100812179708
88938,149.85154420995633
88939,159.6937561392466
88940,268.29912582339983
88941,301.53675997459493
88942,184.91237002881732
88943,228.55329307777632
88944,254.78720029439478
88945,238.6760467326992
88946,303.22190041742317
88947,152.82061212055874
88948,218.4311475600163
88949,231.309829854072
88950,359.88845746853116
88951,265.1613990958283
88952,258.6074214178648
88953,216.9654074567417
88954,278.9016907333831
88955,229.02003775180984
88956,212.35636857684932
88957,198.99991404698946
88958,256.6541131023439
88959,311.57315424441197
88960,227.45125931738158
88961,228.33702279075098
88962,201.4340460201482
88963,288.71899752529356
88964,248.52132550625652
88965,308.9285204820405
88966,218.26865575637436
88967,190.33273296382657
88968,308.96172621077733
88969,196.14098467756395
88970,255.90295418758103
88971,218.23844339775522
88972,277.42541718924645
88973,249.81040802659263
88974,191.29244762468278
88975,186.09996086498217
88976,209.00837860165043
88977,274.00454699253294
88978,209.2179110654127
88979,248.19413081485018
88980,236.74331845369716
88981,280.36825025832957
88982,336.9327301308229
88983,289.1263420528969
88984,195.80113308954606
88985,314.96839724811036
88986,156.70574881284696
88987,265.7765668150459
88988,167.5910617298495
88989,131.74195673048155
88990,143.34940894383095
88991,286.70399330322317
88992,311.21411572148605
88993,155.59544674376082
88994,263.13585751357766
88995,274.8297553486476
88996,290.83497582043003
88997,262.9481011414148
88998,345.20509946764525
88999,251.23604077280294
89000,300.7996624913999
89001,335.6777043913995
89002,255.82578956973143
89003,303.83461447102565
89004,194.98995330884836
89005,236.13072715589132
89006,277.3612236600849
89007,222.00644344219504
89008,233.3215056309287
89009,172.69574238221892
89010,239.4734986532006
89011,122.62957511964254
89012,197.7852573094767
89013,220.73924860543383
89014,234.50861759694374
89015,188.26621001744343
89016,361.42472634433625
89017,200.9496461682115
89018,290.95304340656463
89019,269.2995762297954
89020,297.5372984419929
89021,329.76779496878123
89022,210.4409287798298
89023,238.2396208195794
89024,302.3488404221941
89025,280.63419852320624
89026,175.24625572104551
89027,243.98790785138843
89028,221.88300894419808
89029,269.3207515288764
89030,247.73095617434925
89031,178.17529409398725
89032,179.34532174652378
89033,279.448724648486
89034,231.9285761732041
89035,311.80091685439027
89036,347.0902773996588
89037,280.5100438767079
89038,261.6920591617375
89039,304.19999149590245
89040,306.68694445115625
89041,171.8027831068659
89042,333.399942102621
89043,303.8843620849314
89044,202.31266312169166
89045,242.29898131099966
89046,208.6903058089258
89047,217.2042852617413
89048,180.4487754313904
89049,203.3029358902418
89050,345.6809623612072
89051,206.01454623391203
89052,205.33550319446056
89053,371.07334977623077
89054,186.4085385857427
89055,322.82977778083256
89056,224.07898210030703
89057,246.04827407383533
89058,285.110352974581
89059,222.85417453249948
89060,351.3767073498333
89061,291.3278648977056
89062,313.3436081608355
89063,314.5873711453437
89064,312.424040337902
89065,288.13103353303023
89066,235.00156712513777
89067,185.42468004741824
89068,263.7192659956592
89069,110.62770882752002
89070,285.48551021985355
89071,180.0132269228577
89072,260.1014814292359
89073,328.0010619747322
89074,251.3853809286972
89075,198.42044575986617
89076,272.51366303660495
89077,226.32493007190786
89078,312.1015759142905
89079,354.65288105245025
89080,220.02973287490644
89081,243.39487561363694
89082,224.53121038629263
89083,250.41217647196987
89084,267.6209185180434
89085,271.12234556255896
89086,232.9380677537531
89087,262.6545627287099
89088,218.69076584753788
89089,236.1561471392933
89090,263.97239007302665
89091,346.7180402023388
89092,246.58418950224637
89093,300.7393304502552
89094,297.3173496666317
89095,240.43669376010203
89096,200.44103066466369
89097,341.9471028759127
89098,262.3374762809313
89099,217.92101357354636
89100,228.35511827081672
89101,147.95566368914967
89102,126.43913657918178
89103,97.80443352337298
89104,332.1956770849838
89105,283.77706074211443
89106,297.92269893443927
89107,255.93087375472905
89108,121.61374256620857
89109,221.68172528789563
89110,250.62972454653396
89111,309.4879012320325
89112,238.61154339503264
89113,307.9346835088769
89114,289.0491390644102
89115,317.767858826589
89116,189.11514246813346
89117,235.87496833975075
89118,207.42942202214192
89119,284.22308573042176
89120,337.07903224602467
89121,189.65190550290413
89122,154.05223625465703
89123,147.83419721140925
89124,214.07505505843432
89125,249.94918786510163
89126,222.55836469302056
89127,307.2575164368719
89128,301.50755437160865
89129,295.54517947788025
89130,343.45792896545163
89131,174.97910858651932
89132,235.4452024804622
89133,204.11998310633737
89134,266.6683389966779
89135,232.75508340835745
89136,236.7969989827072
89137,156.45262510446554
89138,273.68279574716996
89139,113.60313175517115
